55	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2018.11.002	Elsevier BV	2018	1	ODS alloy;Severe plastic deformation;Energy filtered TEM;Small angle neutron scattering;Dissolution
56	http://dx.doi.org//10.1007/s11665-018-3628-8	Springer Science and Business Media LLC	2018	1	accumulative roll bonding;grain refinement;microstructure;Ni-W alloy;texture
57	http://dx.doi.org/10.1016/j.msea.2018.03.114	Elsevier BV	2018	1	Mg-Rare Earth alloy;High-pressure torsion;Microhardness;Twinning;Second phase;Texture
58	http://dx.doi.org/10.1038/s41467-018-07838-y	Springer Science and Business Media LLC	2018	1	-
59	http://dx.doi.org/https://doi.org/10.1016/j.nimb.2017.11.011	Elsevier BV	2018	1	Lasers and laser optics;Femtosecond laser processing;Silica glass;Chiral media;Circular dichroism
60	http://dx.doi.org/10.1038/s41598-018-29372-z	Springer Science and Business Media LLC	2018	1	-
61	http://dx.doi.org/10.1038/s41598-018-25486-6	Springer Science and Business Media LLC	2018	1	-
62	http://dx.doi.org/10.1021/acs.nanolett.Bb00407		2018	0	-
63	http://dx.doi.org/DOI:		2018	0	-
64	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2018.07.182	Elsevier BV	2018	1	Shot peening;Duplex stainless steel;Residual stress;Martensitic transformation
65	http://dx.doi.org/https://doi.org/10.1016/S1003-6326(18)64800-9	Elsevier BV	2018	1	perovskite;lanthanum aluminate;thermal barrier coating
66	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Elsevier BV	2018	1	Spin chains;Spinon;Spin pseudogap;Holon;One-dimension;SrCuO2;Sr2CuO3;Spin-charge separation;Finite-size effect
67	http://dx.doi.org/10.1103/PhysRevB.98.014420	American Physical Society (APS)	2018	1	-
68	http://dx.doi.org/10.1021/acs.jpcc.8b04116	American Chemical Society (ACS)	2018	1	-
69	http://dx.doi.org/10.1039/C8TA03521K	Royal Society of Chemistry (RSC)	2018	1	-
70	http://dx.doi.org/10.18576/ijtfst/070203	Natural Sciences Publishing	2018	1	-
71	http://dx.doi.org/10.3390/met8060376	MDPI AG	2018	1	Ni-based single-crystal superalloy; XRD; surface strain/stress state; solid solution cooling speed; lattice distortion Spin chains;Spinon;Spin pseudogap;Holon;One-dimension;SrCuO2;Sr2CuO3;Spin-charge separation;Finite-size effect
